load_kw,pv_kw,battery_net_injection_kw,battery_soc_kWh,timestamp,converged,voltage_violation,line_overload,transformer_overload,feasible,minimum_voltage_pu,maximum_voltage_pu,maximum_current_a,line_normal_rating_a,line_loading_percent,transformer_apparent_power_kva,transformer_loading_percent,transformer_real_loss_kw,feeder_input_real_power_kw,pcc_grid_net_import_kw,pcc_grid_import_kw,pcc_grid_export_kw,reverse_power_flow,feeder_real_loss_kw,scheduled_grid_import_kw,receiving_end_real_power_kw,grid_import_error_kw
25.0,11.480502970952694,0.0,1.9999999968939128,2026-08-25 07:30:00-07:00,True,False,False,False,True,0.9989223328239252,0.9989223329216405,19.049974145790376,800.0,2.381246768223797,15.838086546093562,2.111744872812475,0.003344582576349239,13.521676831126523,13.525021413703517,13.525021413703517,0.0,False,0.002177411198790651,13.51949702599798,13.519499419927733,2.393929753097268e-06
25.0,13.268660706570037,0.0,1.9999999992357045,2026-08-25 07:45:00-07:00,True,False,False,False,True,0.9989621693947601,0.9989621694924667,17.245636332798018,800.0,2.155704541599752,14.338033737767164,1.9117378317022884,0.00274103094736256,11.733125708852647,11.735866739801828,11.735866739801828,0.0,False,0.0017844739406523331,11.731339298923942,11.731341234911994,1.935988052537141e-06
25.0,14.999999999999998,0.0,2.0000000027916136,2026-08-25 08:00:00-07:00,True,False,False,False,True,0.9990007098236031,0.999000709921303,15.583539817966722,800.0,1.9479424772458402,12.956241038426299,1.7274988051235067,0.002238157510997098,10.00145862295878,10.003696780464091,10.003696780464091,0.0,False,0.0014570823882932018,10.000000010668217,10.000001540570485,1.529902268870842e-06
25.0,16.667106990588067,0.0,2.0000000061980736,2026-08-25 08:15:00-07:00,True,False,False,False,True,0.9990377922100538,0.999037792307747,14.089936202215743,800.0,1.7612420252769676,11.714533144476036,1.5619377525968048,0.0018297005973972773,8.334085357894883,8.335915058490178,8.335915058490178,0.0,False,0.0011911599215577552,8.332893019622276,8.332894197973326,1.1783510505125605e-06
25.0,18.26284287026162,0.0,2.0000000109984097,2026-08-25 08:30:00-07:00,True,False,False,False,True,0.9990732611409673,0.9990732612386545,12.792818765356328,800.0,1.599102345669541,10.636181844059719,1.4181575792079624,0.0015083378415743027,6.73813995385128,6.739648291696424,6.739648291696424,0.0,False,0.000981939381238135,6.73715714581568,6.737158014470042,8.686543617741904e-07
25.0,19.780374453002064,0.0,2.000000016773658,2026-08-25 08:45:00-07:00,True,False,False,False,True,0.9991069682981708,0.999106968395853,11.719516190801562,800.0,1.4649395238501952,9.743905126763314,1.2991873502351086,0.0012658726918853063,5.220450258840656,5.221716131536762,5.221716131536762,0.0,False,0.0008240844647773429,5.219625567210784,5.219626174375879,6.071650950900676e-07
25.0,21.213203435596423,0.0,2.0000000267327724,2026-08-25 09:00:00-07:00,True,False,False,False,True,0.9991387730326724,0.9991387731303507,10.892023173577622,800.0,1.3615028966972027,9.055985133141562,1.2074646844188748,0.0010934331179093988,3.7875087975200747,3.7886022306406186,3.7886022306406186,0.0,False,0.0007118191189781555,3.7867966020818993,3.7867969784010964,3.763191971373203e-07
25.0,22.555194224369323,0.0,2.000000035965109,2026-08-25 09:15:00-07:00,True,False,False,False,True,0.9991685429039482,0.9991685430016239,10.320371105145187,800.0,1.2900463881431483,8.580757440530157,1.1441009920706875,0.0009816788960582698,2.4454450795631875,2.4464267584613593,2.4464267584613593,0.0,False,0.0006390624653232635,2.444805810348134,2.4448060170978643,2.0674973022494214e-07
25.0,23.800600208737055,0.0,2.0000000514879055,2026-08-25 09:30:00-07:00,True,False,False,False,True,0.9991961541830727,0.9991961542807448,9.996372425979146,800.0,1.2495465532473933,8.311411799180956,1.108188239890794,0.0009210136711546965,1.1999994643835918,1.2009204780605371,1.2009204780605371,0.0,False,0.0005995668777324568,1.1993998521788016,1.1993998975058593,4.532705766280287e-08
25.0,24.94408836907635,-2.3684218727266937,2.5625002439213547,2026-08-25 09:45:00-07:00,True,False,False,False,True,0.9991689970180466,0.9991689971157217,10.3133640777108,800.0,1.28917050971385,8.574932360015959,1.1433243146687946,0.0009803464367209927,2.424971565055758,2.4259519114936223,2.4259519114936223,0.0,False,0.0006381949801609608,2.4243334892041313,2.424333370075597,-1.1912853414841607e-07
